01,07,078,1,1,0,0,0,0,1,1,0
01,07,082,2,2,0,1,1,0,1,1,0
01,07,090,5,4,1,1,1,0,4,3,1
01,07,091,1,1,0,0,0,0,1,1,0
01,07,095,1,1,0,1,1,0,0,0,0
01,07,107,94,57,37,75,45,30,19,12,7
01,07,108,1,1,0,0,0,0,1,1,0
01,07,110,52,32,20,42,22,20,10,10,0
01,07,114,5352,2616,2736,5054,2465,2589,298,151,147
01,07,115,3,3,0,0,0,0,3,3,0
01,07,123,930,537,393,674,361,313,256,176,80
01,08,001,54,54,0,42,42,0,12,12,0
01,08,002,114,111,3,70,68,2,44,43,1
01,08,004,726,660,66,677,616,61,49,44,5
01,08,005,21,21,0,15,15,0,6,6,0
01,08,006,3352,2942,410,2892,2503,389,460,439,21
01,08,007,33,33,0,18,18,0,15,15,0
01,08,008,1178,914,264,863,634,229,315,280,35
01,08,010,4,4,0,0,0,0,4,4,0
01,08,011,185,185,0,138,138,0,47,47,0
01,08,012,15,15,0,14,14,0,1,1,0
01,08,013,127,124,3,97,96,1,30,28,2
01,08,014,770,713,57,339,284,55,431,429,2
01,08,015,41,40,1,28,27,1,13,13,0
01,08,016,436,396,40,294,283,11,142,113,29
01,08,019,56,27,29,56,27,29,0,0,0
01,08,020,162,161,1,116,115,1,46,46,0
01,08,021,151,116,35,120,85,35,31,31,0
01,08,022,269,185,84,198,117,81,71,68,3
01,08,024,3,3,0,3,3,0,0,0,0
01,08,025,5,5,0,5,5,0,0,0,0
01,08,028,4,3,1,0,0,0,4,3,1
01,08,029,12624,6516,6108,11780,6078,5702,844,438,406
01,08,031,11736,5999,5737,11735,5998,5737,1,1,0
01,08,040,4,4,0,3,3,0,1,1,0
01,08,059,1,1,0,1,1,0,0,0,0
01,08,073,5640,2919,2721,5628,2916,2712,12,3,9
01,08,098,1,1,0,1,1,0,0,0,0
01,08,101,1,1,0,1,1,0,0,0,0
01,08,104,1,1,0,1,1,0,0,0,0
01,08,108,8435,4426,4009,8101,4201,3900,334,225,109
01,08,114,19,10,9,8,5,3,11,5,6
01,08,123,73139,38365,34774,65406,33825,31581,7733,4540,3193
01,09,001,264,259,5,162,160,2,102,99,3
01,09,002,1362,963,399,860,482,378,502,481,21
01,09,003,12,9,3,11,8,3,1,1,0
01,09,004,35768,19014,16754,29716,15759,13957,6052,3255,2797
01,09,005,208,143,65,176,112,64,32,31,1
01,09,006,198513,105644,92869,191989,100943,91046,6524,4701,1823
01,09,007,305,237,68,264,199,65,41,38,3
01,09,008,402817,208903,193914,371478,192008,179470,31339,16895,14444
01,09,009,11,3,8,4,3,1,7,0,7
01,09,010,14,10,4,11,7,4,3,3,0
01,09,011,468,455,13,296,295,1,172,160,12
01,09,012,27,27,0,15,15,0,12,12,0
01,09,013,4340,2251,2089,4213,2143,2070,127,108,19
01,09,014,105,81,24,58,40,18,47,41,6
01,09,015,233,216,17,91,86,5,142,130,12
01,09,016,2707,1815,892,1551,1055,496,1156,760,396
01,09,019,277,143,134,276,142,134,1,1,0
01,09,020,464,458,6,346,343,3,118,115,3
01,09,021,551,417,134,507,377,130,44,40,4
01,09,022,1098,638,460,768,421,347,330,217,113
01,09,023,1,0,1,1,0,1,0,0,0
01,09,024,96,46,50,93,44,49,3,2,1
01,09,028,50,24,26,50,24,26,0,0,0
01,09,029,1263,629,634,1258,625,633,5,4,1
01,09,030,8443,4403,4040,8431,4397,4034,12,6,6
01,09,031,1070,535,535,1064,531,533,6,4,2
01,09,037,1,0,1,1,0,1,0,0,0
01,09,040,16,7,9,14,5,9,2,2,0
01,09,043,2,2,0,1,1,0,1,1,0
01,09,044,4,4,0,4,4,0,0,0,0
01,09,046,13002,6634,6368,12602,6411,6191,400,223,177
01,09,053,3669,1959,1710,3666,1956,1710,3,3,0
01,09,055,5,2,3,0,0,0,5,2,3
01,09,071,12,7,5,11,6,5,1,1,0
01,09,072,258,138,120,258,138,120,0,0,0
01,09,073,7,4,3,5,4,1,2,0,2
01,09,074,143,74,69,143,74,69,0,0,0
01,09,075,56,33,23,18,8,10,38,25,13
01,09,086,546,320,226,540,316,224,6,4,2
01,09,090,7,5,2,3,3,0,4,2,2
01,09,091,33,20,13,33,20,13,0,0,0
01,09,092,1,1,0,0,0,0,1,1,0
01,09,098,1,0,1,1,0,1,0,0,0
01,09,100,6,2,4,6,2,4,0,0,0
01,09,108,511,283,228,509,282,227,2,1,1
01,09,112,1678,884,794,1678,884,794,0,0,0
01,09,114,520,263,257,477,234,243,43,29,14
01,09,115,3,3,0,0,0,0,3,3,0
01,09,117,1,1,0,0,0,0,1,1,0
01,09,123,10980,5557,5423,10575,5339,5236,405,218,187
01,10,001,933,793,140,159,135,24,774,658,116
01,10,002,2047,1680,367,447,403,44,1600,1277,323
01,10,003,8,3,5,0,0,0,8,3,5
01,10,004,497386,259782,237604,421940,219691,202249,75446,40091,35355
01,10,005,658,513,145,149,129,20,509,384,125
01,10,006,143125,81640,61485,122321,66196,56125,20804,15444,5360
01,10,007,422,366,56,80,76,4,342,290,52
01,10,008,78411,41117,37294,72595,37872,34723,5816,3245,2571
01,10,009,10,7,3,3,2,1,7,5,2
01,10,010,88,52,36,22,15,7,66,37,29
01,10,011,1601,1311,290,342,313,29,1259,998,261
01,10,012,83,66,17,9,7,2,74,59,15
01,10,013,1732,1392,340,420,387,33,1312,1005,307
01,10,014,732,464,268,295,185,110,437,279,158
01,10,015,1156,962,194,342,310,32,814,652,162
01,10,016,8802,5263,3539,4270,2601,1669,4532,2662,1870
01,10,018,15,12,3,4,3,1,11,9,2
01,10,019,6,2,4,4,2,2,2,0,2
01,10,020,1324,1109,215,241,222,19,1083,887,196
01,10,021,1140,887,253,248,186,62,892,701,191
01,10,022,330,225,105,95,64,31,235,161,74
01,10,023,3,3,0,0,0,0,3,3,0
01,10,026,1,1,0,1,1,0,0,0,0
01,10,028,5,4,1,0,0,0,5,4,1
01,10,030,1,1,0,0,0,0,1,1,0
01,10,031,1,1,0,0,0,0,1,1,0
01,10,037,2,2,0,1,1,0,1,1,0
01,10,040,25,18,7,10,7,3,15,11,4
01,10,043,5,4,1,0,0,0,5,4,1
01,10,046,5,4,1,1,1,0,4,3,1
01,10,051,1,0,1,0,0,0,1,0,1
01,10,052,1,1,0,1,1,0,0,0,0
01,10,053,2465,1343,1122,2381,1297,1084,84,46,38
01,10,055,76,38,38,72,36,36,4,2,2
01,10,071,2,1,1,0,0,0,2,1,1
01,10,072,1,1,0,0,0,0,1,1,0
01,10,073,34,27,7,9,4,5,25,23,2
01,10,075,239,142,97,35,21,14,204,121,83
01,10,082,5,4,1,2,2,0,3,2,1
01,10,086,3,3,0,0,0,0,3,3,0
01,10,087,5,5,0,0,0,0,5,5,0
01,10,090,1,0,1,0,0,0,1,0,1
01,10,094,6,6,0,0,0,0,6,6,0
01,10,108,13,6,7,13,6,7,0,0,0
01,10,112,5,5,0,0,0,0,5,5,0
01,10,114,56,34,22,50,30,20,6,4,2
01,10,115,2,2,0,2,2,0,0,0,0
01,10,118,1,1,0,0,0,0,1,1,0
01,10,123,536,383,153,318,222,96,218,161,57
01,11,001,77,77,0,25,25,0,52,52,0
01,11,002,217,200,17,28,24,4,189,176,13
01,11,003,9,9,0,2,2,0,7,7,0
01,11,004,440,272,168,104,57,47,336,215,121
01,11,005,20,20,0,2,2,0,18,18,0
01,11,006,328143,170116,158027,306387,157992,148395,21756,12124,9632
01,11,007,32,32,0,3,3,0,29,29,0
01,11,008,36640,18916,17724,36014,18547,17467,626,369,257
01,11,010,2,2,0,0,0,0,2,2,0
01,11,011,141,124,17,14,14,0,127,110,17
01,11,012,17,14,3,3,3,0,14,11,3
01,11,013,96,91,5,44,44,0,52,47,5
01,11,014,252,251,1,228,228,0,24,23,1
01,11,015,78,72,6,17,17,0,61,55,6
01,11,016,1680,1479,201,1289,1185,104,391,294,97
01,11,017,2,2,0,0,0,0,2,2,0
01,11,018,6,5,1,1,0,1,5,5,0
01,11,019,1,1,0,0,0,0,1,1,0
01,11,020,66,62,4,11,11,0,55,51,4
01,11,021,32,31,1,7,7,0,25,24,1
01,11,022,274,170,104,245,146,99,29,24,5
01,11,028,5,4,1,5,4,1,0,0,0
01,11,038,1,1,0,1,1,0,0,0,0
01,11,040,6,3,3,6,3,3,0,0,0
01,11,041,1,0,1,1,0,1,0,0,0
01,11,043,1,1,0,0,0,0,1,1,0
01,11,044,5,4,1,4,3,1,1,1,0
01,11,048,1,1,0,0,0,0,1,1,0
01,11,053,3962,2029,1933,3865,1980,1885,97,49,48
01,11,071,1,1,0,1,1,0,0,0,0
01,11,072,2,2,0,0,0,0,2,2,0
